session_id,user_id,start_ts,device,channel,campaign_id,is_new_user,variant,has_product_view,has_add_to_cart,has_begin_checkout,has_payment_attempt,has_purchase,session_duration_sec,time_to_cart_sec,time_to_checkout_sec,time_to_purchase_sec,time_to_payment_sec,net_amount,gross_amount,discount_amount
s0007426,u001668,2026-01-16 04:37:55,web,search,c038,0,a,0,0,0,0,0,46.0,,,,,0.0,0.0,0.0
s0007427,u002194,2025-12-30 16:33:45,web,organic,c037,1,a,0,0,0,0,0,110.0,,,,,0.0,0.0,0.0
s0007428,guest,2025-11-21 17:51:31,mobile,referral,c034,0,not-eligible,1,0,0,0,0,60.0,,,,,0.0,0.0,0.0
s0007429,u000542,2025-11-14 17:50:06,mobile,email,c024,0,not-eligible,0,0,0,0,0,74.0,,,,,0.0,0.0,0.0
s0007430,u001532,2025-12-13 10:44:16,web,paid_social,c011,0,b,0,0,0,0,0,94.0,,,,,0.0,0.0,0.0
s0007431,u000047,2026-01-18 07:07:56,mobile,paid_social,c025,0,not-eligible,0,0,0,0,0,78.0,,,,,0.0,0.0,0.0
s0007432,u000599,2025-11-16 13:20:11,mobile,search,c035,0,not-eligible,0,0,0,0,0,15.0,,,,,0.0,0.0,0.0
s0007433,u000668,2026-01-14 18:50:30,mobile,organic,c033,0,not-eligible,1,0,0,0,0,70.0,,,,,0.0,0.0,0.0
s0007434,guest,2025-11-20 04:12:44,web,organic,c003,0,not-eligible,0,0,0,0,0,32.0,,,,,0.0,0.0,0.0
s0007435,u000706,2025-12-23 19:25:38,web,organic,c029,0,b,0,0,0,0,0,100.0,,,,,0.0,0.0,0.0
s0007436,u000953,2025-11-24 19:07:20,mobile,email,c039,0,not-eligible,0,0,0,0,0,111.0,,,,,0.0,0.0,0.0
s0007437,u000022,2025-10-29 02:17:20,mobile,paid_social,c006,1,not-eligible,1,0,0,0,0,158.0,,,,,0.0,0.0,0.0
s0007438,u001797,2026-01-13 16:44:42,web,search,c025,0,a,1,0,0,0,0,107.0,,,,,0.0,0.0,0.0
s0007439,u000871,2025-11-05 04:39:38,mobile,organic,c025,0,not-eligible,0,0,0,0,0,64.0,,,,,0.0,0.0,0.0
s0007440,u001778,2026-01-14 11:06:35,mobile,email,c021,0,not-eligible,1,1,1,1,0,280.0,174.0,185.0,,280.0,0.0,0.0,0.0
s0007441,u000128,2025-10-30 17:43:08,web,email,c031,0,a,0,0,0,0,0,27.0,,,,,0.0,0.0,0.0
s0007442,u001906,2025-11-14 11:10:57,mobile,email,c040,1,not-eligible,0,0,0,0,0,95.0,,,,,0.0,0.0,0.0
s0007443,u001379,2026-01-12 07:46:15,web,search,c027,0,a,1,1,1,1,1,384.0,203.0,313.0,384.0,321.0,18066.44,19603.73,1537.29
s0007444,u000509,2025-12-19 17:01:27,unknown,search,c002,1,not-eligible,1,1,1,1,1,457.0,233.0,329.0,457.0,442.0,7723.78,8374.55,650.77
s0007445,guest,2025-11-07 11:51:37,web,search,c021,0,not-eligible,1,1,1,1,1,543.0,289.0,382.0,543.0,436.0,7485.68,8156.47,670.79
s0007446,u001647,2025-12-13 17:29:51,web,organic,c021,0,b,1,1,0,0,0,160.0,160.0,,,,0.0,0.0,0.0
s0007447,u001599,2025-11-06 16:13:16,mobile,search,c011,0,not-eligible,0,0,0,0,0,114.0,,,,,0.0,0.0,0.0
s0007448,u001915,2026-01-08 03:22:15,mobile,search,c030,0,not-eligible,0,0,0,0,0,64.0,,,,,0.0,0.0,0.0
s0007449,guest,2025-10-25 22:12:21,web,paid_social,c023,0,not-eligible,0,0,0,0,0,104.0,,,,,0.0,0.0,0.0
s0007450,u000367,2025-12-08 02:53:45,web,search,c005,1,b,1,0,0,0,0,149.0,,,,,0.0,0.0,0.0
s0007451,u000622,2025-10-27 03:40:40,mobile,organic,c032,0,not-eligible,0,0,0,0,0,54.0,,,,,0.0,0.0,0.0
s0007452,guest,2025-12-22 23:49:31,web,search,c001,0,not-eligible,1,0,0,0,0,101.0,,,,,0.0,0.0,0.0
s0007453,u000147,2026-01-13 15:53:53,mobile,search,c035,0,not-eligible,1,0,0,0,0,197.0,,,,,0.0,0.0,0.0
s0007454,u000233,2026-01-04 05:40:46,mobile,paid_social,c025,0,not-eligible,0,0,0,0,0,34.0,,,,,0.0,0.0,0.0
s0007455,u001523,2025-11-23 21:30:29,mobile,email,c040,1,not-eligible,0,0,0,0,0,22.0,,,,,0.0,0.0,0.0
s0007456,u001334,2025-11-11 18:17:26,mobile,organic,c014,1,not-eligible,1,1,1,1,1,434.0,187.0,228.0,434.0,316.0,3236.55,3611.37,374.82
s0007457,u000077,2025-11-01 07:59:43,mobile,search,c009,1,not-eligible,0,0,0,0,0,20.0,,,,,0.0,0.0,0.0
s0007458,u000928,2026-01-08 01:36:14,mobile,search,c020,0,not-eligible,0,0,0,0,0,20.0,,,,,0.0,0.0,0.0
s0007459,u000244,2025-10-28 17:46:18,web,paid_social,c033,1,a,0,0,0,0,0,119.0,,,,,0.0,0.0,0.0
s0007460,u000430,2025-12-17 00:50:49,mobile,email,c025,1,not-eligible,1,0,0,0,0,137.0,,,,,0.0,0.0,0.0
s0007461,u000123,2025-11-23 11:52:26,web,search,c018,1,b,1,0,0,0,0,176.0,,,,,0.0,0.0,0.0
s0007462,u001163,2026-01-19 01:27:26,mobile,email,c016,0,not-eligible,1,0,0,0,0,136.0,,,,,0.0,0.0,0.0
s0007463,u000179,2025-12-06 05:38:04,web,organic,c032,0,b,1,0,0,0,0,125.0,,,,,0.0,0.0,0.0
s0007464,u001729,2025-12-09 19:57:52,mobile,referral,c009,0,not-eligible,0,0,0,0,0,92.0,,,,,0.0,0.0,0.0
s0007465,guest,2026-01-12 01:12:57,mobile,email,c002,0,not-eligible,0,0,0,0,0,92.0,,,,,0.0,0.0,0.0
s0007466,u001883,2026-01-16 16:59:30,mobile,organic,c010,0,not-eligible,1,1,1,1,1,345.0,213.0,264.0,345.0,325.0,6848.2,7357.0,508.8
s0007467,guest,2025-12-12 23:13:51,web,paid_social,c009,0,not-eligible,1,0,0,0,0,99.0,,,,,0.0,0.0,0.0
s0007468,u001654,2026-01-01 02:19:45,mobile,search,c008,0,not-eligible,1,0,0,0,0,150.0,,,,,0.0,0.0,0.0
s0007469,u002004,2025-12-17 13:40:20,mobile,referral,c013,0,not-eligible,0,0,0,0,0,70.0,,,,,0.0,0.0,0.0
s0007470,u001949,2025-11-28 21:45:40,web,organic,c029,1,b,1,0,0,0,0,174.0,,,,,0.0,0.0,0.0
s0007471,u000476,2025-10-26 14:22:38,web,paid_social,c010,0,a,1,1,1,1,1,327.0,153.0,170.0,327.0,237.0,5940.5,6256.31,315.81
s0007472,u001330,2025-12-25 00:54:10,web,search,c006,0,b,1,0,0,0,0,77.0,,,,,0.0,0.0,0.0
s0007473,u000674,2025-12-23 11:08:37,web,organic,c016,0,a,0,0,0,0,0,71.0,,,,,0.0,0.0,0.0
s0007474,u001842,2025-10-31 22:39:11,mobile,email,c039,1,not-eligible,1,0,0,0,0,53.0,,,,,0.0,0.0,0.0
s0007475,guest,2025-11-11 03:31:29,web,paid_social,c038,0,not-eligible,1,0,0,0,0,30.0,,,,,0.0,0.0,0.0
s0007476,guest,2025-12-26 07:58:22,unknown,search,c001,0,not-eligible,0,0,0,0,0,74.0,,,,,0.0,0.0,0.0
s0007477,u000834,2025-11-03 21:57:14,mobile,referral,c001,1,not-eligible,1,0,0,0,0,104.0,,,,,0.0,0.0,0.0
s0007478,u001876,2025-12-22 14:59:44,web,referral,c013,0,b,1,0,0,0,0,92.0,,,,,0.0,0.0,0.0
s0007479,u000649,2025-12-25 01:24:24,mobile,email,c006,0,not-eligible,1,1,1,1,1,259.0,120.0,169.0,259.0,177.0,2313.82,2578.93,265.11
s0007480,u001971,2025-11-22 05:47:55,web,organic,c033,0,a,0,0,0,0,0,52.0,,,,,0.0,0.0,0.0
s0007481,guest,2025-11-13 16:14:56,web,email,c006,0,not-eligible,1,1,0,0,0,84.0,84.0,,,,0.0,0.0,0.0
s0007482,u001511,2025-11-24 00:20:28,mobile,organic,c004,0,not-eligible,1,0,0,0,0,126.0,,,,,0.0,0.0,0.0
s0007483,u001168,2025-11-22 18:26:27,web,search,c010,0,a,0,0,0,0,0,21.0,,,,,0.0,0.0,0.0
s0007484,u000949,2025-12-15 01:44:20,web,referral,c024,0,a,0,0,0,0,0,52.0,,,,,0.0,0.0,0.0
s0007485,u000670,2025-12-27 09:17:18,mobile,organic,c007,0,not-eligible,1,0,0,0,0,145.0,,,,,0.0,0.0,0.0
s0007486,u000620,2026-01-06 23:57:42,web,organic,c012,1,a,1,0,0,0,0,59.0,,,,,0.0,0.0,0.0
s0007487,u001409,2025-10-24 03:21:34,mobile,email,c021,1,not-eligible,0,0,0,0,0,63.0,,,,,0.0,0.0,0.0
s0007488,guest,2025-12-25 19:55:39,mobile,organic,c039,0,not-eligible,1,0,0,0,0,106.0,,,,,0.0,0.0,0.0
s0007489,u001902,2025-11-18 17:13:04,web,organic,c035,1,b,1,0,0,0,0,188.0,,,,,0.0,0.0,0.0
s0007490,u000292,2026-01-04 22:02:34,mobile,organic,c009,0,not-eligible,1,1,1,1,1,268.0,123.0,202.0,268.0,226.0,17094.8,19076.97,1626.9650000000001
s0007491,u000474,2025-10-28 06:07:29,mobile,paid_social,c012,0,not-eligible,0,0,0,0,0,10.0,,,,,0.0,0.0,0.0
s0007492,u000104,2025-12-10 01:06:47,mobile,search,c003,0,not-eligible,1,0,0,0,0,139.0,,,,,0.0,0.0,0.0
s0007493,u001900,2025-12-09 19:42:39,mobile,search,c012,0,not-eligible,1,0,0,0,0,122.0,,,,,0.0,0.0,0.0
s0007494,guest,2025-11-19 19:50:27,mobile,referral,c025,0,not-eligible,1,1,1,1,1,428.0,237.0,244.0,428.0,333.0,13766.66,14198.34,431.68
s0007495,u000078,2026-01-16 18:26:18,web,paid_social,c021,0,a,0,0,0,0,0,113.0,,,,,0.0,0.0,0.0
s0007496,u000094,2025-10-31 01:31:48,mobile,paid_social,c016,0,not-eligible,1,0,0,0,0,136.0,,,,,0.0,0.0,0.0
s0007497,u002020,2025-11-02 17:11:39,mobile,search,c001,0,not-eligible,1,0,0,0,0,105.0,,,,,0.0,0.0,0.0
s0007498,u001938,2025-12-18 10:10:36,mobile,email,c037,0,not-eligible,1,0,0,0,0,93.0,,,,,0.0,0.0,0.0
s0007499,u000610,2025-12-06 17:27:44,web,organic,c016,1,b,1,0,0,0,0,129.0,,,,,0.0,0.0,0.0
s0007500,guest,2025-11-14 05:49:30,web,referral,c037,0,not-eligible,1,0,0,0,0,191.0,,,,,0.0,0.0,0.0
s0007501,guest,2025-11-17 19:48:11,mobile,organic,c030,0,not-eligible,1,1,0,0,0,162.0,162.0,,,,0.0,0.0,0.0
s0007502,u001857,2025-11-04 13:44:47,mobile,email,c032,0,not-eligible,1,1,0,0,0,198.0,198.0,,,,0.0,0.0,0.0
s0007503,u001574,2026-01-07 12:56:48,web,referral,c017,0,b,1,0,0,0,0,190.0,,,,,0.0,0.0,0.0
s0007504,u000978,2025-12-11 16:44:12,web,organic,c006,0,a,1,1,1,1,1,405.0,107.0,197.0,405.0,311.0,8269.67,8719.26,449.59
s0007505,u002043,2025-11-12 11:25:07,mobile,organic,c009,0,not-eligible,1,0,0,0,0,150.0,,,,,0.0,0.0,0.0
s0007506,u000493,2025-11-25 20:21:53,mobile,organic,c027,0,not-eligible,1,0,0,0,0,62.0,,,,,0.0,0.0,0.0
s0007507,u002194,2026-01-11 01:00:57,web,search,c024,0,b,0,0,0,0,0,119.0,,,,,0.0,0.0,0.0
s0007508,u000639,2026-01-09 06:09:11,mobile,search,c004,1,not-eligible,0,0,0,0,0,112.0,,,,,0.0,0.0,0.0
s0007509,u001956,2025-10-27 15:50:47,web,organic,c035,0,b,1,1,0,0,0,188.0,188.0,,,,0.0,0.0,0.0
s0007510,guest,2025-12-19 07:25:56,web,organic,c002,0,not-eligible,1,0,0,0,0,217.0,,,,,0.0,0.0,0.0
s0007511,u001238,2025-11-04 04:59:37,mobile,search,c019,0,not-eligible,0,0,0,0,0,55.0,,,,,0.0,0.0,0.0
s0007512,guest,2025-11-09 10:05:03,web,organic,c008,0,not-eligible,1,0,0,0,0,128.0,,,,,0.0,0.0,0.0
s0007513,u001653,2026-01-07 05:15:52,web,email,c007,0,not-eligible,1,0,0,0,0,171.0,,,,,0.0,0.0,0.0
s0007514,u001537,2026-01-10 00:11:14,web,organic,c020,0,not-eligible,1,0,0,0,0,54.0,,,,,0.0,0.0,0.0
s0007515,u001904,2025-10-28 21:11:26,web,organic,c014,1,a,0,0,0,0,0,40.0,,,,,0.0,0.0,0.0
s0007516,u000497,2026-01-08 02:15:01,web,organic,c019,0,b,1,1,0,0,0,296.0,296.0,,,,0.0,0.0,0.0
s0007517,u000527,2025-12-26 00:07:20,mobile,organic,c038,0,not-eligible,0,0,0,0,0,89.0,,,,,0.0,0.0,0.0
s0007518,guest,2025-12-30 06:06:37,web,organic,c032,0,not-eligible,1,0,0,0,0,135.0,,,,,0.0,0.0,0.0
s0007519,u000812,2025-12-31 16:53:50,mobile,organic,c014,0,not-eligible,0,0,0,0,0,57.0,,,,,0.0,0.0,0.0
s0007520,u000007,2025-12-06 02:12:00,web,organic,c021,0,a,1,1,1,1,0,303.0,211.0,275.0,,303.0,0.0,0.0,0.0
s0007521,u000338,2026-01-14 15:53:47,mobile,search,c015,1,not-eligible,1,1,1,1,1,319.0,226.0,236.0,319.0,275.0,12650.58,13550.77,900.19
s0007522,guest,2025-11-08 11:21:10,mobile,search,c011,0,not-eligible,0,0,0,0,0,47.0,,,,,0.0,0.0,0.0
s0007523,guest,2025-12-05 21:18:02,mobile,paid_social,c019,0,not-eligible,1,0,0,0,0,91.0,,,,,0.0,0.0,0.0
s0007524,u000283,2025-11-19 02:38:59,web,referral,c006,0,b,0,0,0,0,0,113.0,,,,,0.0,0.0,0.0
s0007525,u000531,2026-01-03 11:01:39,web,paid_social,c010,0,a,0,0,0,0,0,22.0,,,,,0.0,0.0,0.0
s0007526,guest,2025-10-28 21:12:34,web,organic,c023,0,not-eligible,1,0,0,0,0,151.0,,,,,0.0,0.0,0.0
s0007527,u000087,2025-11-29 11:19:18,web,search,c030,0,a,1,0,0,0,0,121.0,,,,,0.0,0.0,0.0
s0007528,u000216,2025-12-30 01:17:16,mobile,paid_social,c027,0,not-eligible,1,0,0,0,0,130.0,,,,,0.0,0.0,0.0
s0007529,guest,2025-11-18 13:13:57,mobile,search,c040,0,not-eligible,1,0,0,0,0,119.0,,,,,0.0,0.0,0.0
s0007530,u000551,2025-11-12 02:00:17,web,organic,c009,0,a,1,1,1,1,1,316.0,189.0,216.0,316.0,251.0,2601.71,2755.86,154.15
s0007531,u000678,2025-11-14 01:40:56,mobile,email,c005,1,not-eligible,1,0,0,0,0,150.0,,,,,0.0,0.0,0.0
s0007532,u000033,2025-12-24 15:55:50,mobile,organic,c026,0,not-eligible,0,0,0,0,0,78.0,,,,,0.0,0.0,0.0
s0007533,u000894,2025-11-16 06:01:36,web,search,c023,1,not-eligible,0,0,0,0,0,113.0,,,,,0.0,0.0,0.0
s0007534,u002185,2025-11-26 16:22:21,mobile,paid_social,c035,1,not-eligible,0,0,0,0,0,68.0,,,,,0.0,0.0,0.0
s0007535,u002169,2025-12-09 13:13:09,mobile,referral,c006,1,not-eligible,0,0,0,0,0,92.0,,,,,0.0,0.0,0.0
s0007536,u001412,2026-01-14 02:37:04,mobile,email,c010,1,not-eligible,0,0,0,0,0,118.0,,,,,0.0,0.0,0.0
s0007537,u001486,2025-12-31 22:22:00,mobile,referral,c017,0,not-eligible,1,0,0,0,0,187.0,,,,,0.0,0.0,0.0
s0007538,u001416,2025-11-07 02:47:04,mobile,search,c033,0,not-eligible,0,0,0,0,0,115.0,,,,,0.0,0.0,0.0
s0007539,u001529,2026-01-08 22:02:17,web,search,c008,1,b,0,0,0,0,0,86.0,,,,,0.0,0.0,0.0
s0007540,guest,2026-01-05 11:16:25,mobile,organic,c039,0,not-eligible,1,1,1,1,1,428.0,163.0,253.0,428.0,319.0,7069.76,7535.12,465.36
s0007541,u000453,2025-12-27 12:15:40,mobile,search,c005,0,not-eligible,1,0,0,0,0,71.0,,,,,0.0,0.0,0.0
s0007542,guest,2025-12-06 23:05:35,web,email,c038,0,not-eligible,0,0,0,0,0,24.0,,,,,0.0,0.0,0.0
s0007543,u001935,2025-10-27 17:22:35,web,organic,c027,0,a,1,1,1,1,1,500.0,284.0,396.0,500.0,417.0,3372.66,3587.69,215.03
s0007544,u000318,2025-12-24 11:25:38,mobile,organic,c006,0,not-eligible,0,0,0,0,0,32.0,,,,,0.0,0.0,0.0
s0007545,u000209,2025-12-07 02:11:42,web,referral,c040,0,b,0,0,0,0,0,37.0,,,,,0.0,0.0,0.0
s0007546,guest,2025-11-18 07:41:23,web,organic,c002,0,not-eligible,1,0,0,0,0,141.0,,,,,0.0,0.0,0.0
s0007547,u000105,2025-10-22 08:02:32,mobile,organic,c016,1,not-eligible,0,0,0,0,0,63.0,,,,,0.0,0.0,0.0
s0007548,u001776,2025-11-11 05:38:31,mobile,referral,c030,1,not-eligible,0,0,0,0,0,117.0,,,,,0.0,0.0,0.0
s0007549,guest,2025-12-14 22:52:00,web,search,c014,0,not-eligible,0,0,0,0,0,96.0,,,,,0.0,0.0,0.0
s0007550,u000080,2025-10-31 13:09:30,web,email,c016,0,a,1,0,0,0,0,188.0,,,,,0.0,0.0,0.0
s0007551,guest,2025-12-19 10:16:50,web,organic,c012,0,not-eligible,0,0,0,0,0,87.0,,,,,0.0,0.0,0.0
s0007552,guest,2026-01-03 05:04:04,web,organic,c008,0,not-eligible,0,0,0,0,0,43.0,,,,,0.0,0.0,0.0
s0007553,u000639,2025-11-19 01:50:28,web,organic,c024,1,b,0,0,0,0,0,58.0,,,,,0.0,0.0,0.0
s0007554,u001204,2025-10-28 19:39:53,mobile,organic,c018,0,not-eligible,1,1,1,1,1,402.0,187.0,285.0,402.0,382.0,8053.59,8872.95,819.36
s0007555,u001497,2025-11-03 00:19:31,mobile,search,c033,0,not-eligible,1,1,0,0,0,167.0,167.0,,,,0.0,0.0,0.0
s0007556,u000199,2025-11-22 15:39:34,mobile,paid_social,c022,0,not-eligible,0,0,0,0,0,60.0,,,,,0.0,0.0,0.0
s0007557,u000241,2026-01-02 15:35:38,mobile,search,c021,0,not-eligible,1,0,0,0,0,113.0,,,,,0.0,0.0,0.0
s0007558,u000622,2025-12-17 12:37:05,mobile,search,c007,0,not-eligible,0,0,0,0,0,53.0,,,,,0.0,0.0,0.0
s0007559,u001500,2026-01-07 13:12:48,web,organic,c011,0,b,1,0,0,0,0,107.0,,,,,0.0,0.0,0.0
s0007560,u000889,2026-01-18 22:32:19,web,paid_social,c002,0,a,1,0,0,0,0,136.0,,,,,0.0,0.0,0.0
s0007561,u000607,2025-11-08 16:07:08,web,organic,c039,1,not-eligible,0,0,0,0,0,118.0,,,,,0.0,0.0,0.0
s0007562,guest,2025-12-22 23:23:25,mobile,organic,c032,0,not-eligible,0,0,0,0,0,56.0,,,,,0.0,0.0,0.0
s0007563,guest,2025-12-02 10:15:08,mobile,referral,c011,0,not-eligible,1,0,0,0,0,192.0,,,,,0.0,0.0,0.0
s0007564,guest,2025-12-04 20:29:19,web,referral,c019,0,not-eligible,1,0,0,0,0,191.0,,,,,0.0,0.0,0.0
s0007565,u002169,2025-11-19 17:49:55,web,organic,c023,1,a,1,0,0,0,0,126.0,,,,,0.0,0.0,0.0
s0007566,u001090,2025-11-21 06:24:09,web,organic,c010,0,b,1,0,0,0,0,53.0,,,,,0.0,0.0,0.0
s0007567,u001802,2025-12-21 07:20:42,web,paid_social,c006,0,b,1,0,0,0,0,87.0,,,,,0.0,0.0,0.0
s0007568,u001408,2025-12-16 07:30:37,mobile,search,c039,0,not-eligible,0,0,0,0,0,103.0,,,,,0.0,0.0,0.0
s0007569,u001156,2025-11-19 02:32:37,web,email,c015,0,b,0,0,0,0,0,27.0,,,,,0.0,0.0,0.0
s0007570,u001044,2025-11-01 02:42:39,web,search,c031,0,a,1,0,0,0,0,57.0,,,,,0.0,0.0,0.0
s0007571,guest,2025-12-12 11:34:38,mobile,organic,c026,0,not-eligible,1,0,0,0,0,194.0,,,,,0.0,0.0,0.0
s0007572,u000908,2025-12-26 23:40:20,web,search,c017,0,a,1,0,0,0,0,115.0,,,,,0.0,0.0,0.0
s0007573,u001408,2025-12-10 17:11:57,web,organic,c025,0,a,1,0,0,0,0,45.0,,,,,0.0,0.0,0.0
s0007574,u001084,2025-10-21 18:27:41,mobile,search,c011,0,not-eligible,0,0,0,0,0,56.0,,,,,0.0,0.0,0.0
s0007575,u002136,2025-11-15 20:22:39,web,search,c011,1,b,1,0,0,0,0,188.0,,,,,0.0,0.0,0.0
s0007576,guest,2025-12-30 12:18:27,mobile,referral,c030,0,not-eligible,1,0,0,0,0,182.0,,,,,0.0,0.0,0.0
s0007577,u001022,2025-12-27 06:28:49,web,organic,c032,0,b,1,1,1,1,0,318.0,102.0,216.0,,318.0,0.0,0.0,0.0
s0007578,u000872,2025-10-22 09:03:44,web,paid_social,c029,1,b,0,0,0,0,0,92.0,,,,,0.0,0.0,0.0
s0007579,u001670,2025-12-02 18:24:57,web,organic,c028,0,b,0,0,0,0,0,74.0,,,,,0.0,0.0,0.0
s0007580,guest,2025-11-29 19:11:00,mobile,email,c036,0,not-eligible,1,1,0,0,0,61.0,61.0,,,,0.0,0.0,0.0
s0007581,u000510,2025-12-19 03:30:14,web,organic,c013,0,a,0,0,0,0,0,100.0,,,,,0.0,0.0,0.0
s0007582,u001835,2025-11-01 16:31:58,mobile,organic,c001,0,not-eligible,0,0,0,0,0,56.0,,,,,0.0,0.0,0.0
s0007583,u001501,2025-12-16 08:49:59,web,organic,c012,0,a,1,0,0,0,0,128.0,,,,,0.0,0.0,0.0
s0007584,guest,2026-01-14 15:55:08,mobile,email,c026,0,not-eligible,1,0,0,0,0,114.0,,,,,0.0,0.0,0.0
s0007585,u001721,2025-11-23 21:33:18,mobile,organic,c024,0,not-eligible,1,0,0,0,0,171.0,,,,,0.0,0.0,0.0
s0007586,u000498,2025-11-20 19:15:57,web,paid_social,c012,0,b,0,0,0,0,0,66.0,,,,,0.0,0.0,0.0
s0007587,guest,2025-10-23 23:38:49,mobile,organic,c032,0,not-eligible,0,0,0,0,0,31.0,,,,,0.0,0.0,0.0
s0007588,u000269,2025-10-26 14:32:58,mobile,paid_social,c039,1,not-eligible,0,0,0,0,0,98.0,,,,,0.0,0.0,0.0
s0007589,u001746,2026-01-13 06:46:21,mobile,referral,c005,0,not-eligible,0,0,0,0,0,110.0,,,,,0.0,0.0,0.0
s0007590,u001300,2026-01-17 05:39:36,mobile,organic,c001,0,not-eligible,1,0,0,0,0,103.0,,,,,0.0,0.0,0.0
s0007591,u001281,2025-10-21 22:45:44,web,paid_social,c028,1,not-eligible,1,0,0,0,0,66.0,,,,,0.0,0.0,0.0
s0007592,u001601,2026-01-10 12:02:39,mobile,search,c020,0,not-eligible,1,0,0,0,0,234.0,,,,,0.0,0.0,0.0
s0007593,u000684,2025-11-06 02:19:47,mobile,search,c027,1,not-eligible,0,0,0,0,0,64.0,,,,,0.0,0.0,0.0
s0007594,u001692,2025-12-10 23:06:39,web,organic,c029,1,a,1,0,0,0,0,205.0,,,,,0.0,0.0,0.0
s0007595,u000057,2025-12-21 11:21:37,web,organic,c002,0,b,1,1,1,1,1,378.0,161.0,269.0,378.0,325.0,3360.75,3776.75,416.0
s0007596,u001527,2025-11-22 18:08:34,web,email,c031,1,not-eligible,1,0,0,0,0,141.0,,,,,0.0,0.0,0.0
s0007597,u001748,2025-12-08 01:11:25,web,search,c007,0,not-eligible,1,1,1,1,1,413.0,219.0,282.0,413.0,304.0,10007.23,10389.62,382.39
s0007598,u000008,2025-12-16 22:04:02,web,organic,c026,0,b,0,0,0,0,0,53.0,,,,,0.0,0.0,0.0
s0007599,u001529,2025-11-07 21:27:25,mobile,organic,c040,1,not-eligible,1,1,0,0,0,289.0,289.0,,,,0.0,0.0,0.0
s0007600,u001703,2026-01-18 22:10:13,web,paid_social,c019,0,not-eligible,0,0,0,0,0,35.0,,,,,0.0,0.0,0.0
s0007601,guest,2025-11-08 18:57:39,web,referral,c014,0,not-eligible,0,0,0,0,0,84.0,,,,,0.0,0.0,0.0
s0007602,u001331,2025-10-22 08:54:26,mobile,email,c037,1,not-eligible,1,1,0,0,0,223.0,223.0,,,,0.0,0.0,0.0
s0007603,u000131,2026-01-14 10:13:51,mobile,paid_social,c017,0,not-eligible,0,0,0,0,0,51.0,,,,,0.0,0.0,0.0
s0007604,u002174,2025-11-29 01:29:31,mobile,referral,c024,1,not-eligible,0,0,0,0,0,57.0,,,,,0.0,0.0,0.0
s0007605,u002127,2025-11-26 07:35:41,web,paid_social,c009,1,b,1,0,0,0,0,159.0,,,,,0.0,0.0,0.0
s0007606,u001683,2025-11-15 06:01:34,mobile,search,c021,1,not-eligible,1,0,0,0,0,153.0,,,,,0.0,0.0,0.0
s0007607,u000034,2025-10-23 18:22:23,web,search,c003,1,not-eligible,1,0,0,0,0,113.0,,,,,0.0,0.0,0.0
s0007608,u000947,2025-11-14 06:02:36,web,referral,c035,0,b,0,0,0,0,0,36.0,,,,,0.0,0.0,0.0
s0007609,u001800,2025-11-25 20:06:17,mobile,organic,c025,1,not-eligible,0,0,0,0,0,118.0,,,,,0.0,0.0,0.0
s0007610,guest,2025-12-07 06:29:14,web,search,c018,0,not-eligible,1,0,0,0,0,188.0,,,,,0.0,0.0,0.0
s0007611,u001991,2025-12-01 15:05:15,web,email,c030,0,a,1,0,0,0,0,163.0,,,,,0.0,0.0,0.0
s0007612,u001356,2026-01-08 13:17:39,mobile,organic,c025,0,not-eligible,0,0,0,0,0,75.0,,,,,0.0,0.0,0.0
s0007613,u001571,2026-01-11 11:02:55,web,email,c017,0,b,1,0,0,0,0,175.0,,,,,0.0,0.0,0.0
s0007614,u000743,2025-11-18 23:37:50,web,email,c014,0,not-eligible,0,0,0,0,0,85.0,,,,,0.0,0.0,0.0
s0007615,u001789,2026-01-15 19:12:50,mobile,search,c003,1,not-eligible,1,0,0,0,0,50.0,,,,,0.0,0.0,0.0
s0007616,u001174,2026-01-07 06:50:02,mobile,email,c009,0,not-eligible,0,0,0,0,0,60.0,,,,,0.0,0.0,0.0
s0007617,u001761,2026-01-12 22:16:02,mobile,organic,c017,0,not-eligible,1,1,1,1,1,367.0,177.0,222.0,367.0,291.0,6060.2,6774.82,714.62
s0007618,u000450,2025-12-24 00:15:03,web,referral,c019,0,a,1,0,0,0,0,65.0,,,,,0.0,0.0,0.0
s0007619,u000591,2025-11-08 06:50:36,mobile,organic,c040,0,not-eligible,0,0,0,0,0,106.0,,,,,0.0,0.0,0.0
s0007620,u000194,2025-11-08 00:16:05,mobile,organic,c014,0,not-eligible,0,0,0,0,0,13.0,,,,,0.0,0.0,0.0
s0007621,u001486,2026-01-11 05:15:48,web,search,c020,0,not-eligible,1,1,1,1,1,328.0,165.0,183.0,328.0,215.0,7496.22,7977.1,480.88
s0007622,u001613,2025-12-06 01:47:39,web,paid_social,c002,1,not-eligible,0,0,0,0,0,71.0,,,,,0.0,0.0,0.0
s0007623,u000625,2026-01-09 13:59:07,web,paid_social,c004,0,a,1,0,0,0,0,154.0,,,,,0.0,0.0,0.0
s0007624,u000846,2025-12-25 06:57:34,web,search,c020,0,not-eligible,1,1,1,1,0,270.0,88.0,167.0,,270.0,0.0,0.0,0.0
s0007625,u001253,2025-11-09 13:36:09,web,email,c014,0,not-eligible,0,0,0,0,0,68.0,,,,,0.0,0.0,0.0
